,audio_spans,path,filename,folder,subfolder
480,"[{'start': 1.7748179487, 'end': 11.4238282051, 'label': 'CHUNK', 'id': '114443f2-aa5c-44b7-8d11-421950b8e1c0', 'color': 'rgba(255,215,0,0.2)'}, {'start': 35.5613516974, 'end': 43.240565836, 'label': 'CHUNK', 'id': '9f9361d2-921b-4f71-9dce-69c941f69620', 'color': 'rgba(255,215,0,0.2)'}, {'start': 57.2591260564, 'end': 65.888242759, 'label': 'CHUNK', 'id': 'eeea4a31-1712-401d-aaa5-a8a7e4205262', 'color': 'rgba(255,215,0,0.2)'}, {'start': 78.4869504513, 'end': 90.355734236, 'label': 'CHUNK', 'id': '8009885a-77c5-4abc-b35a-c4f2d97302b1', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-23.wav,Bowling_DIGIH07-23,DIGI-H,DIGIH07
481,"[{'start': 1.8252428476, 'end': 9.9763273453, 'label': 'CHUNK', 'id': 'ab4561b5-fd9d-4dec-978c-0471514eb2ca', 'color': 'rgba(255,215,0,0.2)'}, {'start': 26.9085804782, 'end': 36.0097913897, 'label': 'CHUNK', 'id': '29447ae3-2037-4425-bad8-bc09ea46b382', 'color': 'rgba(255,215,0,0.2)'}, {'start': 49.3715682518, 'end': 56.972579562600004, 'label': 'CHUNK', 'id': 'dd4c9a8c-4d0c-438a-9c14-91e8bdf56bcd', 'color': 'rgba(255,215,0,0.2)'}, {'start': 78.4154319129, 'end': 84.0661837425, 'label': 'CHUNK', 'id': 'd739a61a-4e85-4ed1-9d87-b9a7964f1c6a', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-24.wav,Bowling_DIGIH07-24,DIGI-H,DIGIH07
482,"[{'start': 2.7738007203, 'end': 10.5204513806, 'label': 'CHUNK', 'id': '3158fb45-8b34-490d-bd27-7a123afe62da', 'color': 'rgba(255,215,0,0.2)'}, {'start': 23.6847593588, 'end': 30.6317557574, 'label': 'CHUNK', 'id': 'e472f9df-434d-4035-b13d-86f86f05a398', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-25.wav,Bowling_DIGIH07-25,DIGI-H,DIGIH07
483,"[{'start': 2.2061829653, 'end': 7.1404416404, 'label': 'CHUNK', 'id': '5c763a63-c1b8-46d6-a2e1-79fa2375b076', 'color': 'rgba(255,215,0,0.2)'}, {'start': 20.8994321767, 'end': 26.0234700315, 'label': 'CHUNK', 'id': '84b03d83-67d4-4d9a-81ae-42876318013e', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-26.wav,Bowling_DIGIH07-26,DIGI-H,DIGIH07
484,"[{'start': 3.3286605505, 'end': 9.0849908257, 'label': 'CHUNK', 'id': '8f2545fb-ee6f-48c4-8281-4c053672a392', 'color': 'rgba(255,215,0,0.2)'}, {'start': 15.8924770642, 'end': 22.9001834862, 'label': 'CHUNK', 'id': '543a2729-ea80-468c-ab97-546c89673d90', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-27.wav,Bowling_DIGIH07-27,DIGI-H,DIGIH07
485,"[{'start': 1.1248854962000001, 'end': 7.1242748092, 'label': 'CHUNK', 'id': '3bb033ed-b7b0-4e16-9d2f-ba05ab4b7a81', 'color': 'rgba(255,215,0,0.2)'}, {'start': 15.8633853943, 'end': 20.5729058524, 'label': 'CHUNK', 'id': '6413fa73-a4e4-495d-aa48-687f0a48c8ee', 'color': 'rgba(255,215,0,0.2)'}, {'start': 38.6010710431, 'end': 44.600460356, 'label': 'CHUNK', 'id': 'cdbf2f0f-88aa-4092-b91c-d69c7bff9a6f', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-28.wav,Bowling_DIGIH07-28,DIGI-H,DIGIH07
486,"[{'start': 1.1748714342, 'end': 7.4241875733, 'label': 'CHUNK', 'id': 'b4de563c-0911-4d09-9aa8-78cdcd5827f4', 'color': 'rgba(255,215,0,0.2)'}, {'start': 27.5119887606, 'end': 34.1412636261, 'label': 'CHUNK', 'id': 'f89f1da8-01f0-4299-ac4e-a69ddb7b9494', 'color': 'rgba(255,215,0,0.2)'}, {'start': 53.6491279705, 'end': 61.0683173114, 'label': 'CHUNK', 'id': 'e91adcdc-a89f-4c7a-8b7c-e8c5880bcfce', 'color': 'rgba(255,215,0,0.2)'}, {'start': 68.6674857366, 'end': 75.7167143415, 'label': 'CHUNK', 'id': '7bb89b70-be03-4ed3-b855-778d12370d9d', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-29.wav,Bowling_DIGIH07-29,DIGI-H,DIGIH07
487,"[{'start': 0.1750817869, 'end': 7.7286103093000005, 'label': 'CHUNK', 'id': '42f4a2e0-55e1-455e-ae5e-c5e0772d27a8', 'color': 'rgba(255,215,0,0.2)'}, {'start': 21.3849896907, 'end': 29.2886817869, 'label': 'CHUNK', 'id': 'dc36b9da-2248-4cb0-a296-43aa54ea0960', 'color': 'rgba(255,215,0,0.2)'}, {'start': 39.2933553265, 'end': 45.496252921, 'label': 'CHUNK', 'id': 'e41a3ad6-f6dd-4e5a-b52e-e6bf0a8c8a42', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-30.wav,Bowling_DIGIH07-30,DIGI-H,DIGIH07
488,"[{'start': 0.5749451946, 'end': 8.0742303415, 'label': 'CHUNK', 'id': '9eff20f2-e5d8-4c24-9742-d0e0421ca4b3', 'color': 'rgba(255,215,0,0.2)'}, {'start': 26.8424409975, 'end': 32.6418881778, 'label': 'CHUNK', 'id': '5314cb7c-76dd-46fb-a336-459490804093', 'color': 'rgba(255,215,0,0.2)'}, {'start': 42.0709896743, 'end': 49.1203177125, 'label': 'CHUNK', 'id': '6cf46e2b-2ddb-4565-89c2-0546d3db5569', 'color': 'rgba(255,215,0,0.2)'}, {'start': 56.5596079679, 'end': 62.6090313198, 'label': 'CHUNK', 'id': '1be20e91-19b8-4a55-8497-c5c22b589330', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-31.wav,Bowling_DIGIH07-31,DIGI-H,DIGIH07
489,"[{'start': 38.5493333333, 'end': 62.848, 'label': 'CHUNK', 'id': '673649f5-f62d-4fb8-9a1f-62f95d38cdbb', 'color': 'gold'}, {'start': 0.09263602750000001, 'end': 21.3016207079, 'label': 'CHUNK', 'id': '38a0cf5a-0246-434d-bb8e-372890716cc9', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-32.wav,Bowling_DIGIH07-32,DIGI-H,DIGIH07
490,"[{'start': 1.2249813333, 'end': 8.7248670476, 'label': 'CHUNK', 'id': 'dd03774d-8eba-43e4-a907-4b32dab488c1', 'color': 'rgba(255,215,0,0.2)'}, {'start': 28.6945624377, 'end': 35.0444656758, 'label': 'CHUNK', 'id': '038627d0-e0fa-4ab2-8426-73f3f59b6f88', 'color': 'rgba(255,215,0,0.2)'}, {'start': 46.8142860182, 'end': 55.2041575603, 'label': 'CHUNK', 'id': '38b90607-75ce-433a-beb1-a2820784828c', 'color': 'rgba(255,215,0,0.2)'}, {'start': 70.323928381, 'end': 78.2738072381, 'label': 'CHUNK', 'id': 'ca8d59cc-a51d-4f2e-bb7c-fe3ae81cf75d', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Bowling_DIGIH07-33.wav,Bowling_DIGIH07-33,DIGI-H,DIGIH07
491,"[{'start': 0, 'end': 6.208, 'label': 'CHUNK', 'id': 'a7b45686-d04d-4f49-8203-7ec67ee1e7d5', 'color': 'gold'}, {'start': 9.216, 'end': 15.4666666667, 'label': 'CHUNK', 'id': '97893cdb-44c8-457e-be8d-5b615b4fda9c', 'color': 'gold'}, {'start': 18.56, 'end': 24.4053333333, 'label': 'CHUNK', 'id': '76182c53-517f-47d5-a4bc-c84ed0c406cf', 'color': 'gold'}]",./duplicate/Bowling_DIGIP03-57.wav,Bowling_DIGIP03-57,DIGI-P,DIGIP03
492,"[{'start': 0, 'end': 3.2213333333, 'label': 'CHUNK', 'id': '654ecca7-8ca6-40a8-8a1e-7a277fa4f696', 'color': 'gold'}, {'start': 6.336, 'end': 11.0933333333, 'label': 'CHUNK', 'id': '8076e9bf-5acd-43be-b697-87e9f4a85451', 'color': 'gold'}]",./duplicate/Bowling_DIGIP03-58.wav,Bowling_DIGIP03-58,DIGI-P,DIGIP03
493,"[{'start': 0, 'end': 6.016, 'label': 'CHUNK', 'id': '90035266-7b33-4ee4-9705-0eebb6c29bf0', 'color': 'gold'}]",./duplicate/BoxCardboard_DIGIA05-19.wav,BoxCardboard_DIGIA05-19,DIGI-A,DIGIA05
494,"[{'start': 0, 'end': 1.728, 'label': 'CHUNK', 'id': '91037bca-097e-4b5c-afe8-86eb00907581', 'color': 'gold'}, {'start': 4.4052631579, 'end': 8.1035087719, 'label': 'CHUNK', 'id': 'd8c7fc69-58d3-4ea2-b760-9c847ae279b4', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/BoxDrop_DIGIP04-90.wav,BoxDrop_DIGIP04-90,DIGI-P,DIGIP04
495,"[{'start': 31.5093333333, 'end': 45.1413333333, 'label': 'CHUNK', 'id': '8de3a87f-f613-40c7-a6c7-5055c5ff5288', 'color': 'gold'}, {'start': 47.1253333333, 'end': 86.1653333333, 'label': 'CHUNK', 'id': 'a4c4d291-70ff-4cce-b42e-dafcc7874632', 'color': 'gold'}, {'start': 88.256, 'end': 132.3733333333, 'label': 'CHUNK', 'id': '35153fe0-888e-453f-be7a-5e1725d8f56b', 'color': 'rgba(255,215,0,0.2)'}, {'start': -0.6998203096000001, 'end': 12.9466757267, 'label': 'CHUNK', 'id': '66867561-21f0-4a97-8582-1cba3d71af03', 'color': 'rgba(255,215,0,0.2)'}, {'start': 16.0958671197, 'end': 29.7923503209, 'label': 'CHUNK', 'id': '360aeeb9-5139-4e34-99eb-a9c1a1d7f17c', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AutoWindshieldWipers_DIGID06-93.wav,AutoWindshieldWipers_DIGID06-93,DIGI-D,DIGID06
496,"[{'start': 0, 'end': 20.0106666667, 'label': 'CHUNK', 'id': '3a943408-6e3e-4214-a168-0a6d2be5b348', 'color': 'gold'}, {'start': 22.4426666667, 'end': 43.370666666700004, 'label': 'CHUNK', 'id': '7f0d989a-ac96-4efd-b1a2-b5e696a194b3', 'color': 'gold'}, {'start': 44.7786666667, 'end': 67.712, 'label': 'CHUNK', 'id': '79d41f45-aaea-48e7-a12e-b88d8a3c295a', 'color': 'gold'}]",./duplicate/AutoWindshieldWipers_DIGID06-96.wav,AutoWindshieldWipers_DIGID06-96,DIGI-D,DIGID06
497,"[{'start': 3.7546666667, 'end': 5.0133333333, 'label': 'CHUNK', 'id': 'ee9fd21c-fb11-4d92-a6fe-69070e7ab170', 'color': 'gold'}, {'start': 5.824, 'end': 6.5706666667, 'label': 'CHUNK', 'id': '2b56bc0f-f7f2-4eb6-a09a-fc5eb9dacd50', 'color': 'gold'}, {'start': 8.192, 'end': 8.9386666667, 'label': 'CHUNK', 'id': 'ae48ee41-fe74-4eef-85ee-7ae96a56c3fa', 'color': 'gold'}, {'start': 10.3466666667, 'end': 12.330666666700001, 'label': 'CHUNK', 'id': 'b49d0263-8031-43a9-8bc2-21ec01f3b142', 'color': 'gold'}, {'start': -0.5372631579, 'end': 1.029754386, 'label': 'CHUNK', 'id': '6e4586ef-b2f5-4d7c-8fbb-c963f0c55b5b', 'color': 'rgba(255,215,0,0.2)'}, {'start': 1.4774736842, 'end': 3.313122807, 'label': 'CHUNK', 'id': '0ab38b64-572a-4c97-a251-7bebc677dabb', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Axe_DIGIJ07-89.wav,Axe_DIGIJ07-89,DIGI-J,DIGIJ07
498,"[{'start': 0, 'end': 1.728, 'label': 'CHUNK', 'id': '582f58d9-ce93-4321-90c2-a7f949beb880', 'color': 'gold'}, {'start': 3.6053333333, 'end': 5.44, 'label': 'CHUNK', 'id': '113d2474-3dc0-47ec-81c3-78bd67648d89', 'color': 'gold'}, {'start': 7.424, 'end': 9.3013333333, 'label': 'CHUNK', 'id': 'd2311fac-092d-461c-9abe-ee6b04eec5c8', 'color': 'gold'}, {'start': 11.392, 'end': 14.272, 'label': 'CHUNK', 'id': '9dc7519b-39e6-4653-bd21-10cd48d53273', 'color': 'gold'}]",./duplicate/Axe_DIGIJ07-90.wav,Axe_DIGIJ07-90,DIGI-J,DIGIJ07
499,"[{'start': 0.064, 'end': 1.408, 'label': 'CHUNK', 'id': '7a9e097e-2dc9-41ae-aa6c-fcce49f3992f', 'color': 'gold'}, {'start': 3.7333333333, 'end': 5.056, 'label': 'CHUNK', 'id': '13d60b1c-a094-493f-97a1-f057f5d3b659', 'color': 'gold'}, {'start': 7.168, 'end': 8.4266666667, 'label': 'CHUNK', 'id': 'ec6b052d-4d39-40f4-a308-318d698983a4', 'color': 'gold'}, {'start': 10.816, 'end': 11.8826666667, 'label': 'CHUNK', 'id': '60b4c667-1ccf-4384-ab75-bc18923a2a79', 'color': 'gold'}, {'start': 14.2506666667, 'end': 15.2533333333, 'label': 'CHUNK', 'id': '28e61cbe-1170-4d4c-8a20-9a1d545e1a08', 'color': 'gold'}, {'start': 18.048, 'end': 19.584, 'label': 'CHUNK', 'id': 'f729a9c4-f7df-4cec-8ccf-229dc4ddfe32', 'color': 'gold'}, {'start': 21.7386666667, 'end': 23.232, 'label': 'CHUNK', 'id': 'd7ff4cf7-e10f-4655-ba90-f96482184b91', 'color': 'gold'}, {'start': 25.1306666667, 'end': 26.816, 'label': 'CHUNK', 'id': '8b68d97f-248f-410e-af6d-5496668da1f8', 'color': 'gold'}, {'start': 28.8213333333, 'end': 30.3573333333, 'label': 'CHUNK', 'id': '8116424f-58ec-4137-88a9-7d8e6ba28069', 'color': 'gold'}, {'start': 32.1493333333, 'end': 33.536, 'label': 'CHUNK', 'id': 'd3fb9215-8ce2-4e8e-9b31-a823df365289', 'color': 'gold'}, {'start': 35.584, 'end': 38.144, 'label': 'CHUNK', 'id': 'd0108197-a223-4c11-ab79-55c89e97a6e8', 'color': 'rgba(255,215,0,0.2)'}, {'start': 39.1466666667, 'end': 42.048, 'label': 'CHUNK', 'id': 'f686ab75-34bd-4242-a9a9-48ecf2ebfbf6', 'color': 'gold'}, {'start': 42.4746666667, 'end': 45.4613333333, 'label': 'CHUNK', 'id': '234d7205-485a-4169-9ff8-8882688f194e', 'color': 'gold'}, {'start': 45.952, 'end': 48.576, 'label': 'CHUNK', 'id': '8192df8f-c3c4-4afe-88ed-70a2f69d57df', 'color': 'gold'}, {'start': 49.152, 'end': 51.5413333333, 'label': 'CHUNK', 'id': 'b9d4f315-49b7-46b0-8ff8-b97c2f65738e', 'color': 'gold'}]",./duplicate/Axe_DIGIK2-53.wav,Axe_DIGIK2-53,DIGI-K,DIGIK2
500,"[{'start': 2.5951582868000003, 'end': 4.0424581006, 'label': 'CHUNK', 'id': 'e444928a-5557-4a52-9d5e-889907e593e2', 'color': 'rgba(255,215,0,0.2)'}, {'start': 5.1903165736, 'end': 6.9869646182, 'label': 'CHUNK', 'id': '97e5b573-ac2e-4f17-95d9-9308f04dbb2f', 'color': 'rgba(255,215,0,0.2)'}, {'start': 7.7854748603, 'end': 9.3325884544, 'label': 'CHUNK', 'id': 'e2486ae6-7b28-4185-b171-02307a72a7fd', 'color': 'rgba(255,215,0,0.2)'}, {'start': 10.6301675978, 'end': 12.4268156425, 'label': 'CHUNK', 'id': '784ba353-9758-4bd9-8006-172e4f4c0f52', 'color': 'rgba(255,215,0,0.2)'}, {'start': 13.7243947858, 'end': 15.0219739292, 'label': 'CHUNK', 'id': 'ecb5838f-5385-4921-a0fd-32f3947a3f0f', 'color': 'rgba(255,215,0,0.2)'}, {'start': 16.3195530726, 'end': 17.217877095, 'label': 'CHUNK', 'id': '28913f6e-1374-4275-a7ff-5a408c94cd10', 'color': 'rgba(255,215,0,0.2)'}, {'start': -0.39925512100000005, 'end': 1.2975791434000001, 'label': 'CHUNK', 'id': '8268baf9-11f9-4c97-bf08-5dcc1b02c386', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/Badminton_DIGIH07-48.wav,Badminton_DIGIH07-48,DIGI-H,DIGIH07
501,"[{'start': 0, 'end': 3.3493333333, 'label': 'CHUNK', 'id': '72e639c5-fd6d-469f-9159-f7e261749ed2', 'color': 'gold'}, {'start': 4.352, 'end': 6.72, 'label': 'CHUNK', 'id': '5e30284c-d5d9-4c4d-bf01-57bce943b493', 'color': 'gold'}, {'start': 7.9146666667000005, 'end': 9.28, 'label': 'CHUNK', 'id': 'c97ad709-6d01-4809-89f2-5b265d95cc66', 'color': 'gold'}, {'start': 10.6453333333, 'end': 11.8826666667, 'label': 'CHUNK', 'id': '61d7f65d-3f8f-4a78-8dbb-eb52d0977a93', 'color': 'gold'}, {'start': 12.8853333333, 'end': 14.4213333333, 'label': 'CHUNK', 'id': '56d3f291-13ae-4294-815f-bebde59c929e', 'color': 'gold'}, {'start': 15.36, 'end': 16.1066666667, 'label': 'CHUNK', 'id': 'a8d9d3bd-8f7b-495a-8f87-f7ec49afb89e', 'color': 'gold'}]",./duplicate/Badminton_DIGIH07-49.wav,Badminton_DIGIH07-49,DIGI-H,DIGIH07
502,"[{'start': 0, 'end': 2.624, 'label': 'CHUNK', 'id': 'c905c996-fc10-444b-bf65-26677f973b83', 'color': 'gold'}, {'start': 3.7546666667, 'end': 4.992, 'label': 'CHUNK', 'id': 'fc852fe0-e338-4a4f-84e4-fffc7432f8c3', 'color': 'gold'}, {'start': 6.2933333333, 'end': 10.688, 'label': 'CHUNK', 'id': '75f665b5-7502-4fa7-84b3-84eac4086c07', 'color': 'gold'}, {'start': 12.1386666667, 'end': 13.5893333333, 'label': 'CHUNK', 'id': 'c8de41d8-eac6-4af0-a7b8-4a52864aa709', 'color': 'gold'}, {'start': 14.9973333333, 'end': 16.6186666667, 'label': 'CHUNK', 'id': '6c20a0bb-70fb-4238-b0e0-af19552e0d2a', 'color': 'gold'}, {'start': 18.1333333333, 'end': 25.152, 'label': 'CHUNK', 'id': '231620aa-a806-48a9-aefb-a6a27d71b20c', 'color': 'gold'}]",./duplicate/Badminton_DIGIH07-50.wav,Badminton_DIGIH07-50,DIGI-H,DIGIH07
503,"[{'start': 0, 'end': 1.8773333333000002, 'label': 'CHUNK', 'id': 'dd181d5b-a8b2-4c7c-a02d-4cde5f5bc9a6', 'color': 'gold'}, {'start': 3.072, 'end': 5.0773333333, 'label': 'CHUNK', 'id': 'cfb6df43-c8be-41b6-af4a-38dd732449ee', 'color': 'gold'}, {'start': 6.272, 'end': 8.1706666667, 'label': 'CHUNK', 'id': '94113efe-4b4b-414b-bf14-475185676c6b', 'color': 'gold'}, {'start': 9.216, 'end': 11.392, 'label': 'CHUNK', 'id': '4eed3abc-ea55-4430-82c7-4cb090223db6', 'color': 'gold'}]",./duplicate/Badminton_DIGIH07-51.wav,Badminton_DIGIH07-51,DIGI-H,DIGIH07
504,"[{'start': 0, 'end': 0.8320000000000001, 'label': 'CHUNK', 'id': 'ba7c8836-5eda-4046-a391-435de9106698', 'color': 'gold'}, {'start': 2.0053333333, 'end': 3.072, 'label': 'CHUNK', 'id': '5612c342-7f41-43a9-928b-bf9ad11f1921', 'color': 'gold'}, {'start': 3.9253333333000002, 'end': 5.2266666667, 'label': 'CHUNK', 'id': '5d0f390d-9a2d-4969-bb8d-09b809a1612a', 'color': 'gold'}, {'start': 6.336, 'end': 7.168, 'label': 'CHUNK', 'id': '44c83c37-bcfd-450b-80ec-6383e9252499', 'color': 'gold'}, {'start': 8.2986666667, 'end': 8.768, 'label': 'CHUNK', 'id': 'caa029c4-08ff-4cde-91c1-6049c4301925', 'color': 'gold'}, {'start': 9.8133333333, 'end': 10.8906666667, 'label': 'CHUNK', 'id': '57cce123-888b-4014-8d91-03d45e03404b', 'color': 'gold'}]",./duplicate/Badminton_DIGIH07-52.wav,Badminton_DIGIH07-52,DIGI-H,DIGIH07
505,"[{'start': 0, 'end': 1.728, 'label': 'CHUNK', 'id': '1334aefa-4050-42b1-b6bd-5c9db849c6f1', 'color': 'gold'}, {'start': 4.7573333333, 'end': 8.2346666667, 'label': 'CHUNK', 'id': '4a6e63a7-c78c-40c2-99fd-f728012790c2', 'color': 'gold'}]",./duplicate/BoxDrop_DIGIP04-90.wav,BoxDrop_DIGIP04-90,DIGI-P,DIGIP04
506,"[{'start': 31.5093333333, 'end': 45.1413333333, 'label': 'CHUNK', 'id': '0c554ddc-3efc-4ebd-b628-ebbe895e3c14', 'color': 'gold'}, {'start': 47.1253333333, 'end': 86.1653333333, 'label': 'CHUNK', 'id': 'bcb6209d-bec4-4646-adda-e95c076954e7', 'color': 'gold'}, {'start': 88.256, 'end': 132.3733333333, 'label': 'CHUNK', 'id': '04c8c012-ceba-4df4-8da6-1d2cbad1d2af', 'color': 'gold'}, {'start': 16.0958671197, 'end': 29.642388826, 'label': 'CHUNK', 'id': '23833fda-49f8-4e18-b5fc-7e63bb455679', 'color': 'rgba(255,215,0,0.2)'}, {'start': -0.39989731970000003, 'end': 12.1468810872, 'label': 'CHUNK', 'id': '25733bbd-77df-4a04-ac12-526f1a5ad47f', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AutoWindshieldWipers_DIGID06-93.wav,AutoWindshieldWipers_DIGID06-93,DIGI-D,DIGID06
507,"[{'start': 0, 'end': 20.0106666667, 'label': 'CHUNK', 'id': '8f541f7c-c955-4fcd-b130-364a060bb1dd', 'color': 'gold'}, {'start': 22.4426666667, 'end': 43.370666666700004, 'label': 'CHUNK', 'id': 'a80692cf-9cbf-4ee5-b832-944b3800bc48', 'color': 'gold'}, {'start': 44.7786666667, 'end': 67.712, 'label': 'CHUNK', 'id': 'b5c18494-09e5-4e61-9d39-cc7eb7a69072', 'color': 'gold'}]",./duplicate/AutoWindshieldWipers_DIGID06-96.wav,AutoWindshieldWipers_DIGID06-96,DIGI-D,DIGID06
508,"[{'start': 0.0426666667, 'end': 0.42666666670000003, 'label': 'CHUNK', 'id': 'c83d5e71-2522-4afb-9cfa-8c4ff2b0c1ea', 'color': 'gold'}, {'start': 1.4933333333, 'end': 2.9653333333000003, 'label': 'CHUNK', 'id': 'bb0a0395-f810-48d7-837b-11a8e08c10d7', 'color': 'gold'}, {'start': 3.7546666667, 'end': 5.0133333333, 'label': 'CHUNK', 'id': '5b2762d1-34a3-4619-9b26-fe9b6f6f5820', 'color': 'gold'}, {'start': 5.824, 'end': 6.5706666667, 'label': 'CHUNK', 'id': '31f574e1-3dec-4c16-bac2-4b17dc9a3bc6', 'color': 'gold'}, {'start': 8.192, 'end': 8.9386666667, 'label': 'CHUNK', 'id': '98223f8d-76fa-4c81-b8ab-effc8e0a3a09', 'color': 'gold'}, {'start': 10.3466666667, 'end': 12.330666666700001, 'label': 'CHUNK', 'id': '694d2695-87ff-411d-9c20-572bf6619828', 'color': 'gold'}]",./duplicate/Axe_DIGIJ07-89.wav,Axe_DIGIJ07-89,DIGI-J,DIGIJ07
509,"[{'start': 0, 'end': 1.728, 'label': 'CHUNK', 'id': '031498cb-419f-4061-a574-6b9262c9ffc8', 'color': 'gold'}, {'start': 3.6053333333, 'end': 5.44, 'label': 'CHUNK', 'id': '96c40bb5-1bf1-422a-bb3e-28acd7e26837', 'color': 'gold'}, {'start': 7.424, 'end': 9.3013333333, 'label': 'CHUNK', 'id': '095272a1-adc9-4358-9077-a3998877c18d', 'color': 'gold'}, {'start': 11.392, 'end': 14.272, 'label': 'CHUNK', 'id': '0d8fe742-3867-4325-9293-98216fd5fee8', 'color': 'gold'}]",./duplicate/Axe_DIGIJ07-90.wav,Axe_DIGIJ07-90,DIGI-J,DIGIJ07
510,"[{'start': 0, 'end': 1.728, 'label': 'CHUNK', 'id': '29c7c90b-0aad-4374-91a6-b0a3e5f7e082', 'color': 'gold'}, {'start': 4.7573333333, 'end': 8.2346666667, 'label': 'CHUNK', 'id': '5ff1a6ab-b3d5-44e8-975b-4bbdaf44b1dc', 'color': 'gold'}]",./duplicate/BoxDrop_DIGIP04-90.wav,BoxDrop_DIGIP04-90,DIGI-P,DIGIP04
511,"[{'start': 31.5093333333, 'end': 45.1413333333, 'label': 'CHUNK', 'id': '30f4855a-ee8e-4404-91bd-127e216c1aa5', 'color': 'gold'}, {'start': 47.1253333333, 'end': 86.1653333333, 'label': 'CHUNK', 'id': '27debb2e-87fe-4e20-aee1-340fe38b48f3', 'color': 'gold'}, {'start': 88.256, 'end': 132.3733333333, 'label': 'CHUNK', 'id': '2de467fb-2f01-4eb6-ac28-da126c1c7e20', 'color': 'gold'}, {'start': -0.0750090634, 'end': 13.5266344411, 'label': 'CHUNK', 'id': '0518c134-f0a2-4872-a6d0-9800858e00dc', 'color': 'rgba(255,215,0,0.2)'}, {'start': 15.2768459215, 'end': 30.0786344411, 'label': 'CHUNK', 'id': '3ab98d70-03e7-41ef-b6a8-a17960d3bf0e', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AutoWindshieldWipers_DIGID06-93.wav,AutoWindshieldWipers_DIGID06-93,DIGI-D,DIGID06
512,"[{'start': 0, 'end': 20.0106666667, 'label': 'CHUNK', 'id': 'e79062db-8862-4351-b075-cb5f60bc9350', 'color': 'gold'}, {'start': 22.4426666667, 'end': 43.370666666700004, 'label': 'CHUNK', 'id': '4c3174a9-453d-4d9c-a13b-856381adb1f5', 'color': 'gold'}, {'start': 44.7786666667, 'end': 67.712, 'label': 'CHUNK', 'id': 'dc2d867f-27cb-4d73-9bb9-b67a432b2644', 'color': 'gold'}]",./duplicate/AutoWindshieldWipers_DIGID06-96.wav,AutoWindshieldWipers_DIGID06-96,DIGI-D,DIGID06
513,"[{'start': 0.0426666667, 'end': 0.42666666670000003, 'label': 'CHUNK', 'id': 'e4edbaac-6a44-4abe-9368-f3c8e8e339b4', 'color': 'gold'}, {'start': 1.4933333333, 'end': 2.9653333333000003, 'label': 'CHUNK', 'id': '72a0d4ad-09d7-4a72-aef8-80715751ce1d', 'color': 'gold'}, {'start': 3.7546666667, 'end': 5.0133333333, 'label': 'CHUNK', 'id': '10ec9054-030c-49e9-94dc-36abbdc00bc7', 'color': 'gold'}, {'start': 5.824, 'end': 6.5706666667, 'label': 'CHUNK', 'id': 'd90cb94f-3995-484b-8cd0-cfff19ddde6c', 'color': 'gold'}, {'start': 8.192, 'end': 8.9386666667, 'label': 'CHUNK', 'id': '4130e469-84fe-4cdf-b79c-80e4bdafbac8', 'color': 'gold'}, {'start': 10.3466666667, 'end': 12.330666666700001, 'label': 'CHUNK', 'id': 'd8712741-72af-41c9-a0c8-7245b64c3ae8', 'color': 'gold'}]",./duplicate/Axe_DIGIJ07-89.wav,Axe_DIGIJ07-89,DIGI-J,DIGIJ07
514,"[{'start': 0, 'end': 1.728, 'label': 'CHUNK', 'id': 'b12c909a-5a26-474a-8f66-396524617913', 'color': 'gold'}, {'start': 3.6053333333, 'end': 5.44, 'label': 'CHUNK', 'id': 'ed2b1b26-999b-42b3-8b38-724c5050848a', 'color': 'gold'}, {'start': 7.424, 'end': 9.3013333333, 'label': 'CHUNK', 'id': '79f45145-2443-4de5-b2f3-7762253701d9', 'color': 'gold'}, {'start': 11.392, 'end': 14.272, 'label': 'CHUNK', 'id': 'f125515a-bf2d-4157-88e7-f3bd1aff2285', 'color': 'gold'}]",./duplicate/Axe_DIGIJ07-90.wav,Axe_DIGIJ07-90,DIGI-J,DIGIJ07
